94605,Arcane,en,3341,8.74,2021-11-06,2021-11-20,true,42.447,["Animation,  Drama,  Sci-Fi & Fantasy,  Action & Adventure"]
37854,One Piece,ja,4052,8.725,1999-10-20,2023-10-01,true,114.21,["Action & Adventure,  Comedy,  Animation"]
60625,Rick and Morty,en,8595,8.7,2013-12-02,2022-12-11,true,429.047,["Animation,  Comedy,  Sci-Fi & Fantasy,  Action & Adventure"]
85937,Demon Slayer: Kimetsu no Yaiba,ja,5618,8.7,2019-04-06,2023-06-18,true,82.89,["Animation,  Action & Adventure,  Sci-Fi & Fantasy"]
95557,Invincible,en,3717,8.677,2021-03-25,2021-04-29,true,74.551,["Animation,  Sci-Fi & Fantasy,  Action & Adventure,  Drama"]
65930,My Hero Academia,ja,4496,8.673,2016-04-03,2023-03-25,true,31.82,["Action & Adventure,  Animation"]
124834,Heartstopper,en,1044,8.67,2022-04-22,2023-08-03,true,80.855,[Drama]
100088,The Last of Us,en,4065,8.658,2023-01-15,2023-03-12,true,145.629,[Drama]
1429,Attack on Titan,ja,5492,8.657,2013-04-07,2022-04-04,true,55.416,["Sci-Fi & Fantasy,  Animation,  Action & Adventure"]
45790,JoJo's Bizarre Adventure,ja,1242,8.638,2012-10-06,2023-04-08,true,105.72,["Animation,  Action & Adventure,  Sci-Fi & Fantasy"]
154521,The Kardashians,en,1968,8.63,2022-04-14,2023-09-28,true,86.223,[Reality]
65844,KONOSUBA – God's blessing on this wonderful world!!,ja,1146,8.63,2016-01-14,2017-03-16,true,39.46,["Action & Adventure,  Animation,  Comedy,  Sci-Fi & Fantasy"]
125910,Young Royals,sv,935,8.626,2021-07-01,2022-11-01,true,28.037,[Drama]
83121,Kaguya-sama: Love Is War,ja,652,8.625,2019-01-12,2022-06-25,true,52.546,["Animation,  Comedy,  Drama"]
66732,Stranger Things,en,16161,8.624,2016-07-15,2022-07-01,true,185.711,["Drama,  Sci-Fi & Fantasy,  Mystery"]
86031,Dr. STONE,ja,1245,8.622,2019-07-05,2023-06-15,true,33.218,["Action & Adventure,  Animation"]
120089,SPY x FAMILY,ja,1458,8.612,2022-04-09,2022-12-24,true,253.916,["Animation,  Comedy,  Action & Adventure"]
