4614,NCIS,en,2047,7.631,2003-09-23,2023-05-22,true,754.614,["Crime,  Drama,  Action & Adventure"]
37680,Suits,en,4470,8.208,2011-06-23,2019-09-25,false,745.23,[Drama]
73586,Yellowstone,en,1768,8.2,2018-06-20,2023-01-01,true,442.49,["Western,  Drama"]
1622,Supernatural,en,6909,8.304,2005-09-13,2020-11-19,false,439.934,["Drama,  Mystery,  Sci-Fi & Fantasy"]
71790,S.W.A.T.,en,1225,8.122,2017-11-02,2023-05-19,true,420.779,["Crime,  Action & Adventure,  Drama"]
63174,Lucifer,en,13870,8.486,2016-01-25,2021-09-10,false,416.668,["Crime,  Sci-Fi & Fantasy"]
918,M*A*S*H,en,560,7.933,1972-09-17,1983-02-28,false,370.645,["War & Politics,  Drama,  Comedy"]
1911,Bones,en,2891,8.264,2005-09-13,2017-03-28,false,304.742,["Crime,  Drama"]
44217,Vikings,en,6385,8.086,2013-03-03,2020-12-30,false,294.196,["Action & Adventure,  Drama,  War & Politics"]
30984,Bleach,ja,1602,8.409,2004-10-05,2023-09-30,true,284.738,["Action & Adventure,  Animation,  Sci-Fi & Fantasy"]
84958,Loki,en,10136,8.2,2021-06-09,2021-07-14,true,276.759,["Drama,  Sci-Fi & Fantasy"]
34307,Shameless,en,2268,8.2,2011-01-09,2021-04-11,false,271.993,["Drama,  Comedy"]
2875,MacGyver,en,717,7.745,1985-09-29,1992-05-21,false,255.486,[Action & Adventure]
127235,Invasion,en,800,7.29,2021-10-21,2023-09-26,true,246.379,["Sci-Fi & Fantasy,  Drama"]
4604,Smallville,en,3730,8.232,2001-10-16,2011-05-13,false,243.557,["Sci-Fi & Fantasy,  Action & Adventure,  Drama"]
1408,House,en,5799,8.595,2004-11-16,2012-05-21,false,239.575,["Drama,  Mystery"]
75219,9-1-1,en,2165,8.224,2018-01-03,2023-05-15,true,239.165,["Drama,  Crime,  Action & Adventure"]
1405,Dexter,en,3675,8.19,2006-10-01,2013-09-22,false,227.846,["Crime,  Drama,  Mystery"]
124364,From,en,707,8.225,2022-02-20,2023-06-25,true,219.535,["Mystery,  Drama,  Sci-Fi & Fantasy"]
1668,Friends,en,7192,8.444,1994-09-22,2004-05-06,false,214.333,[Comedy]
1419,Castle,en,1632,8.012,2009-03-09,2016-05-16,false,200.476,["Drama,  Crime"]
85552,Euphoria,en,9008,8.353,2019-06-16,2022-02-27,true,197.456,["Drama,  Crime"]
80752,See,en,2163,8.2,2019-11-01,2022-10-13,false,197.199,["Drama,  Sci-Fi & Fantasy,  Action & Adventure"]
12926,Teresa,es,1681,7.646,2010-08-02,2011-02-27,false,192.379,["Soap,  Drama"]
1705,Fringe,en,2154,8.119,2008-09-09,2013-01-18,false,190.366,["Sci-Fi & Fantasy,  Drama,  Mystery"]
873,Columbo,en,570,8.048,1971-09-15,2003-01-30,false,188.788,["Crime,  Drama,  Mystery"]
615,Futurama,en,2867,8.396,1999-03-28,2023-09-25,true,185.307,["Animation,  Comedy,  Sci-Fi & Fantasy"]
1400,Seinfeld,en,1671,8.282,1989-07-05,1998-05-14,false,184.267,[Comedy]
90462,Chucky,en,3724,7.9,2021-10-12,2022-11-23,true,180.715,["Crime,  Sci-Fi & Fantasy,  Drama"]
62852,Billions,en,770,7.729,2016-01-17,2023-10-01,true,176.267,[Drama]
1412,Arrow,en,5569,6.793,2012-10-10,2020-01-28,false,174.419,["Crime,  Drama,  Mystery,  Action & Adventure"]
900,Skins,en,1082,8.179,2007-01-25,2013-08-05,false,170.621,["Drama,  Comedy"]
39351,Grimm,en,2869,8.283,2011-10-28,2017-03-31,false,167.114,["Drama,  Mystery,  Sci-Fi & Fantasy"]
119051,Wednesday,en,7506,8.548,2022-11-23,2022-11-23,true,164.275,["Sci-Fi & Fantasy,  Mystery,  Comedy"]
46296,Spartacus,en,2192,7.997,2010-01-22,2013-04-12,false,163.932,[Drama]
60572,Pokémon,ja,1538,7.743,1997-04-01,2023-03-24,false,156.381,["Animation,  Action & Adventure,  Sci-Fi & Fantasy"]
63210,Shadowhunters,en,902,7.579,2016-01-12,2019-05-06,false,152.284,["Action & Adventure,  Drama,  Sci-Fi & Fantasy"]
48865,Reign,en,742,8.042,2013-10-17,2017-06-16,false,150.016,[Drama]
60863,Haikyu!!,ja,1144,8.627,2014-04-06,2020-12-19,false,149.83,["Animation,  Comedy,  Drama"]
14929,Heartland,en,531,8.3,2007-10-14,2023-10-01,true,149.478,["Family,  Drama"]
79460,Legacies,en,2769,8.496,2018-10-25,2022-06-16,false,148.914,["Sci-Fi & Fantasy,  Drama"]
80623,BAKI,ja,1167,8.135,2018-06-26,2020-06-04,false,148.824,["Animation,  Action & Adventure,  Crime,  Drama"]
1973,24,en,1330,7.792,2001-11-06,2014-07-14,false,146.589,["Action & Adventure,  Drama"]
4607,Lost,en,3659,7.961,2004-09-22,2010-05-23,false,145.625,["Mystery,  Action & Adventure"]
60797,Scorpion,en,3688,8.246,2014-09-22,2018-04-16,false,144.243,["Action & Adventure,  Drama,  Crime"]
69050,Riverdale,en,13180,8.479,2017-01-26,2023-08-23,false,143.75,["Crime,  Drama,  Mystery"]
62688,Supergirl,en,3974,7.334,2015-10-26,2021-11-09,false,143.229,["Drama,  Sci-Fi & Fantasy,  Action & Adventure"]
93740,Foundation,en,979,7.895,2021-09-24,2023-09-15,true,142.666,["Sci-Fi & Fantasy,  Drama"]
56570,Outlander,en,2403,8.217,2014-08-09,2023-08-11,true,141.529,["Drama,  Sci-Fi & Fantasy"]
96316,Rent-a-Girlfriend,ja,811,8.51,2020-07-11,2023-09-30,false,140.552,["Animation,  Comedy"]
